,price_in_rp
5609,342000000.0
5610,342000000.0
5611,342000000.0
5612,342000000.0
5613,342000000.0
5614,342000000.0
5615,342000000.0
5616,342000000.0
5617,342000000.0
5618,342000000.0
5619,342000000.0
5620,342000000.0
5621,345000000.0
5622,345000000.0
5623,345000000.0
5624,345000000.0
5625,345000000.0
5626,345000000.0
5627,345000000.0
5628,345000000.0
5629,345000000.0
5630,345000000.0
5631,345000000.0
5632,345000000.0
5633,345000000.0
5634,345000000.0
5635,345000000.0
5636,345000000.0
5637,345000000.0
5638,345000000.0
5639,345000000.0
5640,345000000.0
5641,345000000.0
5642,345000000.0
5643,345000000.0
5644,345000000.0
5645,345000000.0
5646,345000000.0
5647,345000000.0
5648,345000000.0
5649,345000000.0
5650,345000000.0
5651,345000000.0
5652,345000000.0
5653,345000000.0
5654,345000000.0
5655,345000000.0
5656,345000000.0
5657,345000000.0
5658,345000000.0
5659,345000000.0
5660,345000000.0
5661,345000000.0
5662,345000000.0
5663,345000000.0
5664,345000000.0
5665,345000000.0
5666,345000000.0
5667,345000000.0
5668,345000000.0
5669,345000000.0
5670,345000000.0
5671,345000000.0
5672,345000000.0
5673,345000000.0
5674,345000000.0
5675,345000000.0
5676,345000000.0
5677,345000000.0
5678,345000000.0
5679,345000000.0
5680,350000000.0
5681,350000000.0
5682,350000000.0
5683,350000000.0
5684,350000000.0
5685,350000000.0
5686,350000000.0
5687,350000000.0
5688,350000000.0
5689,350000000.0
5690,350000000.0
5691,350000000.0
5692,350000000.0
5693,350000000.0
5694,350000000.0
5695,350000000.0
5696,350000000.0
5697,350000000.0
5698,350000000.0
5699,350000000.0
5700,350000000.0
5701,350000000.0
5702,350000000.0
5703,350000000.0
5704,350000000.0
5705,350000000.0
5706,350000000.0
5707,350000000.0
5708,350000000.0
5709,350000000.0
5710,350000000.0
5711,350000000.0
5712,350000000.0
5713,350000000.0
5714,350000000.0
5715,350000000.0
5716,350000000.0
5717,350000000.0
5718,350000000.0
5719,350000000.0
5720,350000000.0
5721,350000000.0
5722,350000000.0
5723,350000000.0
5724,350000000.0
5725,350000000.0
5726,350000000.0
5727,350000000.0
5728,350000000.0
5729,351000000.0
5730,351000000.0
5731,351000000.0
5732,351000000.0
5733,351000000.0
5734,351000000.0
5735,351000000.0
5736,351000000.0
5737,351000000.0
5738,351000000.0
5739,351000000.0
5740,351000000.0
5741,351000000.0
5742,351000000.0
5743,351000000.0
5744,351000000.0
5745,351000000.0
5746,351000000.0
5747,351000000.0
5748,351000000.0
5749,351000000.0
5750,351000000.0
5751,351000000.0
5752,351000000.0
5753,351000000.0
5754,351000000.0
5755,351000000.0
5756,351000000.0
5757,351000000.0
5758,351000000.0
5759,351000000.0
5760,351000000.0
5761,351000000.0
5762,351000000.0
5763,351000000.0
5764,351000000.0
5765,351000000.0
5766,351000000.0
5767,351000000.0
5768,351000000.0
5769,351000000.0
5770,351000000.0
5771,351000000.0
5772,351000000.0
5773,351000000.0
5774,351000000.0
5775,351000000.0
5776,351000000.0
5777,351000000.0
5778,351000000.0
5779,351000000.0
5780,351000000.0
5781,351000000.0
5782,351000000.0
5783,351000000.0
5784,351000000.0
5785,351000000.0
5786,355000000.0
5787,355000000.0
5788,355000000.0
5789,355000000.0
5790,355000000.0
5791,355000000.0
5792,355000000.0
5793,355000000.0
5794,355000000.0
5795,355000000.0
5796,355000000.0
5797,355000000.0
5798,355000000.0
5799,355000000.0
5800,355000000.0
5801,355000000.0
5802,355000000.0
5803,355000000.0
5804,355000000.0
5805,355000000.0
5806,355000000.0
5807,355000000.0
5808,355000000.0
5809,355000000.0
5810,355000000.0
5811,355000000.0
5812,355000000.0
5813,355000000.0
5814,355000000.0
5815,355000000.0
5816,355000000.0
5817,355000000.0
5818,355000000.0
5819,355000000.0
5820,355000000.0
5821,355000000.0
5822,355000000.0
5823,355000000.0
5824,355000000.0
5825,355000000.0
5826,355000000.0
5827,355000000.0
5828,355000000.0
5829,355000000.0
5830,355000000.0
5831,355000000.0
5832,355000000.0
5833,355000000.0
5834,355000000.0
5835,355000000.0
5836,355000000.0
5837,355000000.0
5838,355000000.0
5839,355000000.0
5840,355000000.0
5841,355000000.0
5842,355000000.0
5843,355000000.0
5844,355000000.0
5845,359000000.0
5846,359000000.0
5847,359000000.0
5848,359000000.0
5849,359000000.0
5850,359000000.0
5851,359000000.0
5852,359000000.0
5853,359000000.0
5854,359000000.0
5855,359000000.0
5856,359000000.0
5857,359000000.0
5858,359000000.0
5859,359000000.0
5860,359000000.0
5861,359000000.0
5862,359000000.0
5863,359000000.0
5864,359000000.0
5865,359000000.0
5866,359000000.0
5867,359000000.0
5868,359000000.0
5869,359000000.0
5870,359000000.0
5871,359000000.0
5872,359000000.0
5873,359000000.0
5874,359000000.0
5875,359000000.0
5876,359000000.0
5877,359000000.0
5878,359000000.0
5879,359000000.0
5880,359000000.0
5881,359000000.0
5882,359000000.0
5883,359000000.0
5884,359000000.0
5885,359000000.0
5886,359000000.0
5887,359000000.0
5888,359000000.0
5889,359000000.0
5890,359000000.0
5891,359000000.0
5892,359000000.0
5893,359000000.0
5894,359000000.0
5895,359000000.0
5896,359000000.0
5897,359000000.0
5898,359000000.0
5899,359000000.0
5900,359000000.0
5901,359000000.0
5902,359000000.0
5903,359000000.0
5904,360000000.0
5905,360000000.0
5906,360000000.0
5907,360000000.0
5908,360000000.0
5909,360000000.0
5910,360000000.0
5911,360000000.0
5912,360000000.0
5913,360000000.0
5914,360000000.0
5915,360000000.0
5916,360000000.0
5917,360000000.0
5918,360000000.0
5919,360000000.0
5920,360000000.0
5921,360000000.0
5922,360000000.0
5923,360000000.0
5924,360000000.0
5925,360000000.0
5926,360000000.0
5927,360000000.0
5928,360000000.0
5929,360000000.0
5930,360000000.0
5931,360000000.0
5932,360000000.0
5933,360000000.0
5934,360000000.0
5935,360000000.0
5936,360000000.0
5937,360000000.0
5938,360000000.0
5939,360000000.0
5940,360000000.0
5941,360000000.0
5942,360000000.0
5943,360000000.0
5944,360000000.0
5945,360000000.0
5946,360000000.0
5947,360000000.0
5948,360000000.0
5949,360000000.0
5950,360000000.0
5951,360000000.0
5952,360000000.0
5953,360000000.0
5954,360000000.0
5955,360000000.0
5956,360000000.0
5957,360000000.0
5958,360000000.0
5959,360000000.0
5960,360000000.0
5961,360000000.0
5962,365000000.0
5963,365000000.0
5964,365000000.0
5965,365000000.0
5966,365000000.0
5967,365000000.0
5968,365000000.0
5969,365000000.0
5970,365000000.0
5971,365000000.0
5972,365000000.0
5973,365000000.0
5974,365000000.0
5975,365000000.0
5976,365000000.0
5977,365000000.0
5978,365000000.0
5979,365000000.0
5980,365000000.0
5981,365000000.0
5982,365000000.0
5983,365000000.0
5984,365000000.0
5985,365000000.0
5986,365000000.0
5987,365000000.0
5988,365000000.0
5989,365000000.0
5990,365000000.0
5991,365000000.0
5992,365000000.0
5993,365000000.0
5994,365000000.0
5995,365000000.0
5996,365000000.0
5997,365000000.0
5998,365000000.0
5999,365000000.0
6000,365000000.0
6001,365000000.0
6002,365000000.0
6003,365000000.0
6004,365000000.0
6005,365000000.0
6006,365000000.0
6007,365000000.0
6008,365000000.0
6009,365000000.0
6010,365000000.0
6011,365000000.0
6012,365000000.0
6013,365000000.0
6014,365000000.0
6015,365000000.0
6016,365000000.0
6017,365000000.0
6018,365000000.0
6019,365000000.0
6020,370000000.0
6021,370000000.0
6022,370000000.0
6023,370000000.0
6024,370000000.0
6025,370000000.0
6026,370000000.0
6027,370000000.0
6028,370000000.0
6029,370000000.0
6030,370000000.0
6031,370000000.0
6032,370000000.0
6033,370000000.0
6034,370000000.0
6035,370000000.0
6036,370000000.0
6037,370000000.0
6038,370000000.0
6039,370000000.0
6040,370000000.0
6041,370000000.0
6042,370000000.0
6043,370000000.0
6044,370000000.0
6045,370000000.0
6046,370000000.0
6047,370000000.0
6048,370000000.0
6049,370000000.0
6050,370000000.0
6051,370000000.0
6052,370000000.0
6053,370000000.0
6054,370000000.0
6055,370000000.0
6056,370000000.0
6057,370000000.0
6058,370000000.0
6059,370000000.0
6060,370000000.0
6061,370000000.0
6062,370000000.0
6063,370000000.0
6064,370000000.0
6065,370000000.0
6066,370000000.0
6067,370000000.0
6068,370000000.0
6069,370000000.0
6070,370000000.0
6071,370000000.0
6072,370000000.0
6073,370000000.0
6074,370000000.0
6075,370000000.0
6076,370000000.0
6077,372000000.0
6078,372000000.0
6079,372000000.0
6080,372000000.0
6081,372000000.0
6082,372000000.0
6083,372000000.0
6084,372000000.0
6085,372000000.0
6086,372000000.0
6087,372000000.0
6088,372000000.0
6089,372000000.0
6090,372000000.0
6091,372000000.0
6092,372000000.0
6093,372000000.0
6094,372000000.0
6095,372000000.0
6096,372000000.0
6097,372000000.0
6098,372000000.0
6099,372000000.0
6100,372000000.0
6101,372000000.0
6102,372000000.0
6103,372000000.0
6104,372000000.0
6105,372000000.0
6106,372000000.0
6107,372000000.0
6108,372000000.0
6109,372000000.0
6110,372000000.0
6111,372000000.0
6112,372000000.0
6113,372000000.0
6114,372000000.0
6115,372000000.0
6116,372000000.0
6117,372000000.0
6118,372000000.0
6119,372000000.0
6120,372000000.0
6121,372000000.0
6122,372000000.0
6123,372000000.0
6124,372000000.0
6125,372000000.0
6126,372000000.0
6127,372000000.0
6128,372000000.0
6129,372000000.0
6130,372000000.0
6131,372000000.0
6132,372000000.0
6133,372000000.0
6134,372000000.0
6135,372000000.0
6136,375000000.0
6137,375000000.0
6138,375000000.0
6139,375000000.0
6140,375000000.0
6141,375000000.0
6142,375000000.0
6143,375000000.0
6144,375000000.0
6145,375000000.0
6146,375000000.0
6147,375000000.0
6148,375000000.0
6149,375000000.0
6150,375000000.0
6151,375000000.0
6152,375000000.0
6153,375000000.0
6154,375000000.0
6155,375000000.0
6156,375000000.0
6157,375000000.0
6158,375000000.0
6159,375000000.0
6160,375000000.0
6161,375000000.0
6162,375000000.0
6163,375000000.0
6164,375000000.0
6165,375000000.0
6166,375000000.0
6167,375000000.0
6168,375000000.0
6169,375000000.0
6170,375000000.0
6171,375000000.0
6172,375000000.0
6173,375000000.0
6174,375000000.0
6175,375000000.0
6176,375000000.0
6177,375000000.0
6178,375000000.0
6179,375000000.0
6180,375000000.0
6181,375000000.0
6182,375000000.0
6183,375000000.0
6184,375000000.0
6185,375000000.0
6186,375000000.0
6187,375000000.0
6188,375000000.0
6189,375000000.0
6190,380000000.0
6191,380000000.0
6192,380000000.0
6193,380000000.0
6194,380000000.0
6195,380000000.0
6196,380000000.0
6197,380000000.0
6198,380000000.0
6199,380000000.0
6200,380000000.0
6201,380000000.0
6202,380000000.0
6203,380000000.0
6204,380000000.0
6205,380000000.0
6206,380000000.0
6207,380000000.0
6208,380000000.0
6209,380000000.0
6210,380000000.0
6211,380000000.0
6212,380000000.0
6213,380000000.0
6214,380000000.0
6215,380000000.0
6216,380000000.0
6217,380000000.0
6218,380000000.0
6219,380000000.0
6220,380000000.0
6221,380000000.0
6222,380000000.0
6223,380000000.0
6224,380000000.0
6225,380000000.0
6226,380000000.0
6227,380000000.0
6228,380000000.0
6229,380000000.0
6230,380000000.0
6231,380000000.0
6232,380000000.0
6233,380000000.0
6234,380000000.0
6235,380000000.0
6236,380000000.0
6237,380000000.0
6238,380000000.0
6239,380000000.0
6240,380000000.0
6241,380000000.0
6242,380000000.0
6243,380000000.0
6244,380000000.0
6245,380000000.0
6246,380000000.0
6247,380000000.0
6248,380000000.0
6249,385000000.0
6250,385000000.0
6251,385000000.0
6252,385000000.0
6253,385000000.0
6254,385000000.0
6255,385000000.0
6256,385000000.0
6257,385000000.0
6258,385000000.0
6259,385000000.0
6260,385000000.0
6261,385000000.0
6262,385000000.0
6263,385000000.0
6264,385000000.0
6265,385000000.0
6266,385000000.0
6267,385000000.0
6268,385000000.0
6269,385000000.0
6270,385000000.0
6271,385000000.0
6272,385000000.0
6273,385000000.0
6274,385000000.0
6275,385000000.0
6276,385000000.0
6277,385000000.0
6278,385000000.0
6279,385000000.0
6280,385000000.0
6281,385000000.0
6282,385000000.0
6283,385000000.0
6284,385000000.0
6285,385000000.0
6286,385000000.0
6287,385000000.0
6288,385000000.0
6289,385000000.0
6290,385000000.0
6291,385000000.0
6292,385000000.0
6293,385000000.0
6294,385000000.0
6295,385000000.0
6296,385000000.0
6297,385000000.0
6298,385000000.0
6299,385000000.0
6300,385000000.0
6301,385000000.0
6302,385000000.0
6303,385000000.0
6304,385000000.0
6305,385000000.0
6306,385000000.0
6307,387000000.0
6308,387000000.0
6309,387000000.0
6310,387000000.0
6311,387000000.0
6312,387000000.0
6313,387000000.0
6314,387000000.0
6315,387000000.0
6316,387000000.0
6317,387000000.0
6318,387000000.0
6319,387000000.0
6320,387000000.0
6321,387000000.0
6322,387000000.0
6323,387000000.0
6324,387000000.0
6325,387000000.0
6326,387000000.0
6327,387000000.0
6328,387000000.0
6329,387000000.0
6330,387000000.0
6331,387000000.0
6332,387000000.0
6333,387000000.0
6334,387000000.0
6335,387000000.0
6336,387000000.0
6337,387000000.0
6338,387000000.0
6339,387000000.0
6340,387000000.0
6341,387000000.0
6342,387000000.0
6343,387000000.0
6344,387000000.0
6345,387000000.0
6346,387000000.0
6347,387000000.0
6348,387000000.0
6349,387000000.0
6350,387000000.0
6351,387000000.0
6352,387000000.0
6353,387000000.0
6354,387000000.0
6355,387000000.0
6356,387000000.0
6357,387000000.0
6358,387000000.0
6359,387000000.0
6360,387000000.0
6361,387000000.0
6362,387000000.0
6363,387000000.0
6364,387000000.0
6365,387000000.0
6366,388000000.0
6367,388000000.0
6368,388000000.0
6369,388000000.0
6370,388000000.0
6371,388000000.0
6372,388000000.0
6373,388000000.0
6374,388000000.0
6375,388000000.0
6376,388000000.0
6377,388000000.0
6378,388000000.0
6379,388000000.0
6380,388000000.0
6381,388000000.0
6382,388000000.0
6383,388000000.0
6384,388000000.0
6385,388000000.0
6386,388000000.0
6387,388000000.0
6388,388000000.0
6389,388000000.0
6390,388000000.0
6391,388000000.0
6392,388000000.0
6393,388000000.0
6394,388000000.0
6395,388000000.0
6396,388000000.0
6397,388000000.0
6398,388000000.0
6399,388000000.0
6400,388000000.0
6401,388000000.0
6402,388000000.0
6403,388000000.0
6404,388000000.0
6405,388000000.0
6406,388000000.0
6407,388000000.0
6408,388000000.0
6409,388000000.0
6410,388000000.0
6411,388000000.0
6412,388000000.0
6413,388000000.0
6414,388000000.0
6415,388000000.0
6416,388000000.0
6417,388000000.0
6418,388000000.0
6419,388000000.0
6420,388000000.0
6421,388000000.0
6422,388000000.0
6423,388000000.0
6424,388000000.0
6425,389000000.0
6426,389000000.0
6427,389000000.0
6428,389000000.0
6429,389000000.0
6430,389000000.0
6431,389000000.0
6432,389000000.0
6433,389000000.0
6434,389000000.0
6435,389000000.0
6436,389000000.0
6437,389000000.0
6438,389000000.0
6439,389000000.0
6440,389000000.0
6441,389000000.0
6442,389000000.0
6443,389000000.0
6444,389000000.0
6445,389000000.0
6446,389000000.0
6447,389000000.0
6448,389000000.0
6449,389000000.0
6450,389000000.0
6451,389000000.0
6452,389000000.0
6453,389000000.0
6454,389000000.0
6455,389000000.0
6456,389000000.0
6457,389000000.0
6458,389000000.0
6459,389000000.0
6460,389000000.0
6461,389000000.0
6462,389000000.0
6463,389000000.0
6464,389000000.0
6465,389000000.0
6466,389000000.0
6467,389000000.0
6468,389000000.0
6469,389000000.0
6470,389000000.0
6471,389000000.0
6472,389000000.0
6473,389000000.0
6474,389000000.0
6475,389000000.0
6476,389000000.0
6477,389000000.0
6478,389000000.0
6479,389000000.0
6480,389000000.0
6481,389000000.0
6482,389000000.0
6483,390000000.0
6484,390000000.0
6485,390000000.0
6486,390000000.0
6487,390000000.0
6488,390000000.0
6489,390000000.0
6490,390000000.0
6491,390000000.0
6492,390000000.0
6493,390000000.0
6494,390000000.0
6495,390000000.0
6496,390000000.0
6497,390000000.0
6498,390000000.0
6499,390000000.0
6500,390000000.0
6501,390000000.0
6502,390000000.0
6503,390000000.0
6504,390000000.0
6505,390000000.0
6506,390000000.0
6507,390000000.0
6508,390000000.0
6509,390000000.0
6510,390000000.0
6511,390000000.0
6512,390000000.0
6513,390000000.0
6514,390000000.0
6515,390000000.0
6516,390000000.0
6517,390000000.0
6518,390000000.0
6519,390000000.0
6520,390000000.0
6521,390000000.0
6522,390000000.0
6523,390000000.0
6524,390000000.0
6525,390000000.0
6526,390000000.0
6527,390000000.0
6528,390000000.0
6529,390000000.0
6530,390000000.0
6531,390000000.0
6532,390000000.0
6533,390000000.0
6534,390000000.0
6535,390000000.0
6536,390000000.0
6537,392000000.0
6538,392000000.0
6539,392000000.0
6540,392000000.0
6541,392000000.0
6542,392000000.0
6543,392000000.0
6544,392000000.0
6545,392000000.0
6546,392000000.0
6547,392000000.0
6548,392000000.0
6549,392000000.0
6550,392000000.0
6551,392000000.0
6552,392000000.0
6553,392000000.0
6554,392000000.0
6555,392000000.0
6556,392000000.0
6557,392000000.0
6558,392000000.0
6559,392000000.0
6560,392000000.0
6561,392000000.0
6562,392000000.0
6563,392000000.0
6564,392000000.0
6565,392000000.0
6566,392000000.0
6567,392000000.0
6568,392000000.0
6569,392000000.0
6570,392000000.0
6571,392000000.0
6572,392000000.0
6573,392000000.0
6574,392000000.0
6575,392000000.0
6576,392000000.0
6577,392000000.0
6578,392000000.0
6579,392000000.0
6580,392000000.0
6581,392000000.0
6582,392000000.0
6583,392000000.0
6584,392000000.0
6585,392000000.0
6586,392000000.0
6587,392000000.0
6588,392000000.0
6589,392000000.0
6590,392000000.0
6591,392000000.0
6592,392000000.0
6593,392000000.0
6594,392000000.0
6595,392000000.0
6596,393000000.0
6597,393000000.0
6598,393000000.0
6599,393000000.0
6600,393000000.0
6601,393000000.0
6602,393000000.0
6603,393000000.0
6604,393000000.0
6605,393000000.0
6606,393000000.0
6607,393000000.0
6608,393000000.0
6609,393000000.0
6610,393000000.0
6611,393000000.0
6612,393000000.0
6613,393000000.0
6614,393000000.0
6615,393000000.0
6616,393000000.0
6617,393000000.0
6618,393000000.0
6619,393000000.0
6620,393000000.0
6621,393000000.0
6622,393000000.0
6623,393000000.0
6624,393000000.0
6625,393000000.0
6626,393000000.0
6627,393000000.0
6628,393000000.0
6629,393000000.0
6630,393000000.0
6631,393000000.0
6632,393000000.0
6633,393000000.0
6634,393000000.0
6635,393000000.0
6636,393000000.0
6637,393000000.0
6638,393000000.0
6639,393000000.0
6640,393000000.0
6641,393000000.0
6642,393000000.0
6643,393000000.0
6644,393000000.0
6645,393000000.0
6646,393000000.0
6647,393000000.0
6648,393000000.0
6649,393000000.0
6650,393000000.0
6651,393000000.0
6652,393000000.0
6653,393000000.0
6654,393000000.0
6655,395000000.0
6656,395000000.0
6657,395000000.0
6658,395000000.0
6659,395000000.0
6660,395000000.0
6661,395000000.0
6662,395000000.0
6663,395000000.0
6664,395000000.0
6665,395000000.0
6666,395000000.0
6667,395000000.0
6668,395000000.0
6669,395000000.0
6670,395000000.0
6671,395000000.0
6672,395000000.0
6673,395000000.0
6674,395000000.0
6675,395000000.0
6676,395000000.0
6677,395000000.0
6678,395000000.0
6679,395000000.0
6680,395000000.0
6681,395000000.0
6682,395000000.0
6683,395000000.0
6684,395000000.0
6685,395000000.0
6686,395000000.0
6687,395000000.0
6688,395000000.0
6689,395000000.0
6690,395000000.0
6691,395000000.0
6692,395000000.0
6693,395000000.0
6694,395000000.0
6695,395000000.0
6696,395000000.0
6697,395000000.0
6698,395000000.0
6699,395000000.0
6700,395000000.0
6701,395000000.0
6702,395000000.0
